,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
119,Vaahtokarkkii,"Keko Salata",7962,https://open.spotify.com/track/4KHvdktWIhxS5Ro83M122r
120,"Shape of You","Ed Sheeran",7944,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
121,"Kuinka Paljon Voi Rakastaa","Reino Nordin",7940,https://open.spotify.com/track/49eKCHND69hUFH82X95kBi
122,"Kynnet, Kynnet",Pyhimys,7902,https://open.spotify.com/track/7aqFFUWzu20WiSCuInMfwz
123,SWISH,Tyga,7875,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
124,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,7873,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
125,"Mad Love","Sean Paul",7872,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
126,"lovely (with Khalid)","Billie Eilish",7812,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
127,Believer,"Imagine Dragons",7785,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
128,Havana,"Camila Cabello",7770,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
129,"Taksi vai Uberi?","Elias Kaskinen & Päivän Sankarit",7721,https://open.spotify.com/track/1uNXdsh7Id7EMX3otXboPT
130,"I Don't Dance (Without You) [with Enrique Iglesias]",Matoma,7701,https://open.spotify.com/track/4T9yanHV4GYebgn1hdokrZ
131,Lössi,Gettomasa,7668,https://open.spotify.com/track/2XruMFzX9m7Zup8LStQVlb
132,Tanssilaulu,Herrat,7601,https://open.spotify.com/track/64kJ99RL1cKnmaXeJ8WqR4
133,Enkelit,Cheek,7572,https://open.spotify.com/track/6hAKGURpSwL2tvmfjnkWGr
134,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,7550,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
135,"Everybody Dies In Their Nightmares",XXXTENTACION,7531,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
136,FRIENDS,Marshmello,7462,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
