,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
183,"Pra Você Guardei O Amor","Nando Reis",62560,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv
184,"Terra Sem CEP - Ao Vivo","Jorge & Mateus",62361,https://open.spotify.com/track/2U94QDSo9N4e1iXrjo7KAB
185,"Oi Nego (Não Vai Dar Parte 3)","Jefferson Moraes",62068,https://open.spotify.com/track/5M78WUOq5AjcDfLoj9yi6a
186,"Pegada Que Desgrama","Naiara Azevedo",61895,https://open.spotify.com/track/2gl2F5Z6ReNVh0wcyPLCKA
187,"Com Amor Não Se Brinca - Ao Vivo","Jonas Esticado",61511,https://open.spotify.com/track/0AyCBE9YKWjatl0ukCAhxN
188,"X - Remix","Nicky Jam",61271,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
189,"Dancin - Krono Remix","Aaron Smith",61249,https://open.spotify.com/track/6WkJ2OK163XXS2oARUC9JM
190,"Sou Teu Fã","Dennis DJ",60766,https://open.spotify.com/track/5sjvZiR2SjOGJimYmHXfzd
191,STARGAZING,"Travis Scott",60493,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
192,"Um Sinal","Ivete Sangalo",60377,https://open.spotify.com/track/1aRU4PdjSYMCo8crP6W04g
193,Naked,"James Arthur",60246,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl
194,"Back To You - From 13 Reasons Why – Season 2 Soundtrack","Selena Gomez",59604,https://open.spotify.com/track/4hQ6UGyWQIGJmHSo0J88JW
195,"Bebida Na Ferida - Acústico","Zé Neto & Cristiano",59553,https://open.spotify.com/track/2ZuG40RDVJQwEaRWQu7Gh4
196,"Big Jet Plane",Alok,58580,https://open.spotify.com/track/3lInRGfft6CCsJJPZX3AXq
197,"Desculpa Doutor","San Joe",58406,https://open.spotify.com/track/18CO6ODntZqzMxOxigBps4
198,"Too Good At Goodbyes","Sam Smith",58350,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
199,"Porque Eu Te Amo",ANAVITÓRIA,58152,https://open.spotify.com/track/3idU6lZVKD6hvGjnpSHde8
200,"Dois Corações - Acústico",Melim,58087,https://open.spotify.com/track/39W953OaTIFMNGDkH4SY4u
