,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
100,"Still New York",MAX,3140,https://open.spotify.com/track/4txpZk7WSjV1dsZAw5WYcT
101,戀無可戀,"Leo Ku",3134,https://open.spotify.com/track/4zVevFBE0Ub4WaUS91f9g1
102,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",3134,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
103,Wolves,"Selena Gomez",3084,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
104,"追光者 - 電視劇夏至未至插曲","Yoyo Sham",3071,https://open.spotify.com/track/66LKcDWIHdqWEaviZhcMTx
105,"God's Plan",Drake,3047,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
106,霸氣情歌,"Jason Chan",3043,https://open.spotify.com/track/0e3nb2Nttd12LNBhweuNms
107,"Ke Xi Wo Shi Shui Ping Zuo","Miriam Yeung",3028,https://open.spotify.com/track/1sWUT5hSawhEctQEQrVQdn
108,FRIENDS,Marshmello,3028,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
109,羅生門,"Juno Mak",3014,https://open.spotify.com/track/7xAVLrbnud6OrU6f4FmxDr
110,"Xi Tie Jie","Kay Tse",3003,https://open.spotify.com/track/3hU9nGBhYJQwvF8BJ4PUcE
111,哪裡只得我共你,"Dear Jane",2999,https://open.spotify.com/track/6oHNXUrt4s5JJIM1WoOwsZ
112,Shotgun,"George Ezra",2984,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
113,時光機,"Terence Siufay",2977,https://open.spotify.com/track/53lFtfrl5Of2Hkr5eiNscQ
114,終生女友,"Keeva Mak",2940,https://open.spotify.com/track/78A41eRVOHsfcR7TNODBgB
115,"I'm Yours","Jason Mraz",2935,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
116,"必殺技 - Live","Leo Ku",2931,https://open.spotify.com/track/7oPrKydZ1xLIFXzjHLUGE5
117,"忘記我自己 - 劇集 “使徒行者2” 片尾曲",HANA,2911,https://open.spotify.com/track/1uNzuAz5iL9AfCpJ5Wwb0q
118,"FAKE LOVE",BTS,2907,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
119,幸福之歌,"Supper Moment",2905,https://open.spotify.com/track/25atREPmk8jKg0WlI28bsV
120,"Let's See What The Night Can Do","Jason Mraz",2898,https://open.spotify.com/track/3dglCYsVMjPbDlU2CC9Vq7
121,歲月如歌,"Eason Chan",2889,https://open.spotify.com/track/209lkexhDOdjGJMv9iw3rJ
122,你是你本身的傳奇,"Charmaine Fong",2883,https://open.spotify.com/track/5uMkdWf1H6JEcpcdnPOSZM
123,"Psycho (feat. Ty Dolla $ign)","Post Malone",2876,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
124,Nevermind,"Dennis Lloyd",2869,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
125,命硬,"Justin Lo",2846,https://open.spotify.com/track/47RgWWTJno746wCInL4gQz
126,勇悍‧17,"Juno Mak",2825,https://open.spotify.com/track/5Ysf9UTIairb0bZFZcvtIa
127,"一二三,三二一","Miriam Yeung",2821,https://open.spotify.com/track/3JoZXONUxZISt6uey2Ehwr
128,經過一些秋與冬,"Dear Jane",2814,https://open.spotify.com/track/4pw59ml6lY3WnP90tfyDGP
129,死性不改,Twins,2814,https://open.spotify.com/track/7aMEBZUCJFyV4VM60yEHtC
130,驗傷,"Janice Vidal",2789,https://open.spotify.com/track/2SLjuVYSrcUhZmpBokuupj
131,SWISH,Tyga,2780,https://open.spotify.com/track/55GiOwtxNajXVbpjjIzMnD
132,"New Rules","Dua Lipa",2780,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
133,明年今日,"Eason Chan",2751,https://open.spotify.com/track/4UD5xrQI4nKftCje1y5Te9
134,"欲言又止 - 劇集 ""溏心風暴3"" 片尾曲",HANA,2744,https://open.spotify.com/track/4kWOErfRKsu6Kzs96wv1fI
135,Photograph,"Ed Sheeran",2718,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
136,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",2700,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
137,"rockstar (feat. 21 Savage)","Post Malone",2698,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
138,說好的幸福呢,"Jay Chou",2690,https://open.spotify.com/track/6W2tmkeuHKaedHhdTPnyVs
139,"Too Good At Goodbyes","Sam Smith",2685,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
140,"Dance The Night Away",TWICE,2680,https://open.spotify.com/track/281tmNk46TBQS9ACYMLYyA
141,"How Long","Charlie Puth",2679,https://open.spotify.com/track/6wmAHw1szh5RCKSRjiXhPe
142,晴天,"Jay Chou",2678,https://open.spotify.com/track/0F02KChKwbcQ3tk4q1YxLH
143,耿耿於懷,"Juno Mak",2673,https://open.spotify.com/track/027DJzimsjm1M1hflEWLnv
144,獨一無二,AGA,2648,https://open.spotify.com/track/24L9JvI4WHMIG5RfjWkkqF
145,"One Day (feat. Ryan Tedder)",Logic,2642,https://open.spotify.com/track/6e2PtJYcltVk76nLwxBzRn
146,"Say You Won't Let Go","James Arthur",2623,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
147,心淡,"Joey Yung",2607,https://open.spotify.com/track/0Eum5dQqpUDgwJiUucG3QU
148,Enemies,Lauv,2578,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
149,不許你注定一人,"Dear Jane",2560,https://open.spotify.com/track/0B2fMb8KALZeoFbRv7m3iE
150,Kong,"Justin Lo",2492,https://open.spotify.com/track/5hQwJOWx41wiWH305GT7pf
151,"What Lovers Do (feat. SZA)","Maroon 5",2487,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
152,"Thinking Out Loud","Ed Sheeran",2486,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
153,別來無恙,"Jason Chan",2479,https://open.spotify.com/track/2wgF570uODvVSxfd8o3eRf
154,"High Hopes","Panic! At The Disco",2474,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
155,無盡,"Supper Moment",2452,https://open.spotify.com/track/6TNz79kvUVVQSM2EhZQVq8
156,Egotistic,Mamamoo,2449,https://open.spotify.com/track/5Z4aqpT39KpY8gbHoJWdou
157,"Never Be the Same","Camila Cabello",2446,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
158,"lovely (with Khalid)","Billie Eilish",2407,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
159,淘汰(國),"Eason Chan",2400,https://open.spotify.com/track/3aawXLnJpcDVXCl1UUksAW
160,Entertainer,ZAYN,2389,https://open.spotify.com/track/5LTGmestwpHZ1BfCmpFQJx
161,"Let Her Go",Passenger,2386,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
162,"See You Again (feat. Charlie Puth)","Wiz Khalifa",2385,https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc
163,"光年之外 (電影 《Passengers》 中國區主題曲)",G.E.M.,2383,https://open.spotify.com/track/1bkvGbgK4HU8B7Ue4k7O7I
164,風箏,"Supper Moment",2377,https://open.spotify.com/track/5tXGkM9WZX2uL6MYFPV2tU
165,"KILLING ME",iKON,2362,https://open.spotify.com/track/27kB4qLUCV8nZd2eOgj1Tk
166,"Symphony (feat. Zara Larsson)","Clean Bandit",2355,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8
167,年少有為,"Ronghao Li",2353,https://open.spotify.com/track/4F189oz9W9JOV6ovuHsHYV
168,"Too Much (feat. Timbaland)",ZAYN,2340,https://open.spotify.com/track/7jhlKPpAUqgV1m6AOTO19U
169,大哥,"Janice Vidal",2334,https://open.spotify.com/track/2fzOOTi4YDXENpUCr1fiaW
170,"Fairy tale","Yoga Lin",2332,https://open.spotify.com/track/5EXpL9orGpIsscSyBgPdSx
171,讓我留在你身邊,"Eason Chan",2306,https://open.spotify.com/track/07MNtfddtgCo6VrUm3O9dw
172,Moonlight,XXXTENTACION,2305,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
173,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",2286,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
174,餘震,"Hins Cheung",2265,https://open.spotify.com/track/0nmJE2cYELMVmrVaRUtdtx
175,"HANN (Alone)",(G)I-DLE,2261,https://open.spotify.com/track/7gr57cYekMWriyJYbT7oZ4
176,"That's What I Like","Bruno Mars",2253,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
177,"The Way I Am","Charlie Puth",2247,https://open.spotify.com/track/6qNALlmZa1ESnCxJmXE1K9
178,Chandelier,Sia,2244,https://open.spotify.com/track/4VrWlk8IQxevMvERoX08iC
179,甜言騙局,"Kayee Tam",2243,https://open.spotify.com/track/0i2RgTK2UzVRMiGme6aYgI
180,Believer,"Imagine Dragons",2240,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
181,"Have It All","Jason Mraz",2230,https://open.spotify.com/track/7BXW1QCg56yzEBV8pW8pah
182,"Despacito - Remix","Luis Fonsi",2222,https://open.spotify.com/track/6rPO02ozF3bM7NnOV4h6s2
183,"飛蛾撲火 - 劇集 ""宮心計2深宮計"" 片尾曲",HANA,2218,https://open.spotify.com/track/0p8xQZWwzpDXHVOhjrusAQ
184,高山低谷,"Phil Lam",2214,https://open.spotify.com/track/75ZEiExjqAGBFmjlFPZPLY
185,"Love Yourself","Justin Bieber",2210,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
186,Happier,"Ed Sheeran",2203,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
187,"More Than Friends (feat. Meghan Trainor)","Jason Mraz",2201,https://open.spotify.com/track/03VNgdCL9t8aPyvwZecglI
188,Animal,"Troye Sivan",2198,https://open.spotify.com/track/0eYP6uVKRanxz52OW1MAPR
189,"8 Letters","Why Don't We",2196,https://open.spotify.com/track/6AkFxZzBfyzV5RF7mGkASM
190,"Bed (feat. Ariana Grande)","Nicki Minaj",2194,https://open.spotify.com/track/3L4GsGLgxpHieVQH86H8bv
191,生涯規劃,"Janice Vidal",2194,https://open.spotify.com/track/7jzJrvUfjzmvFrTWia4qWp
192,"In My Blood","Shawn Mendes",2193,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
193,Stay,Zedd,2189,https://open.spotify.com/track/0I20rLT2MJDhcF96AjbNYo
194,"The Best Is Yet To Come",At17,2179,https://open.spotify.com/track/5ntMWSjQGsHb4TIksSIUBc
195,別氹我,JC,2178,https://open.spotify.com/track/20GS43c9bGvL7UEb4lJeme
196,"Done For Me (feat. Kehlani)","Charlie Puth",2161,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
197,誰來剪月光,"Eason Chan",2161,https://open.spotify.com/track/7npBr1YMDpbeYbVXiqnhE0
198,"Ye Hai Zi","Miriam Yeung",2151,https://open.spotify.com/track/66YUHByAhvckqMtO9EkJ1J
199,"As If It's Your Last",BLACKPINK,2139,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
200,"Finest Hour (feat. Abir)","Cash Cash",2131,https://open.spotify.com/track/0p0ljM6RxgpGt7wthGqBZa
